credit_amount,business_age_months,monthly_income_avg,total_deposits_3m,revenue_volatility_3m,request_ratio,dti_monthly,nsf_count_3m,negative_days_3m,owner_percentage,owner_credit_score,p_viable,risk_sharp
14120.28,12,10296.4,31798.17,0.76,1.371,0.484,2,8,88.2,626,0.317,1
5130.68,12,4293.28,12328.5,0.822,1.195,0.285,5,5,56.5,685,0.194,1
46554.21,106,28776.76,76282.37,0.591,1.618,0.375,6,5,93.2,562,0.772,1
21892.9,48,31629.37,95019.1,0.541,0.692,0.627,1,1,79.3,621,0.924,1
36775.67,68,23337.05,74663.31,0.706,1.576,0.478,2,3,57.4,571,0.808,0
18420.98,4,11824.77,37831.96,0.706,1.558,0.432,1,4,75.4,657,0.542,0
11921.58,8,10678.5,27483.37,0.67,1.116,0.142,4,6,84.3,707,0.416,0
11115.14,128,8655.72,26346.15,0.473,1.284,0.623,3,4,71.2,750,0.7,1
26248.29,16,21074.5,66706.21,0.585,1.246,0.108,5,3,66.9,744,0.74,1
50605.2,26,28002.01,84926.95,0.732,1.807,0.487,5,5,65.9,710,0.68,1
16286.35,56,9300.67,29832.08,0.615,1.751,0.346,3,4,48.6,679,0.56,0
10269.81,10,10676.3,28414.62,0.671,0.962,0.247,1,4,72.5,575,0.54,0
9019.26,15,7207.84,19642.81,0.682,1.251,0.346,3,9,87.3,777,0.325,1
16928.42,118,12255.11,38498.75,0.405,1.381,0.204,3,3,97.5,703,0.85,0
5550.8,9,5106.54,14892.79,0.682,1.087,0.393,2,3,59.8,674,0.392,1
17109.74,20,10525.1,34538.26,0.664,1.626,0.557,2,5,75.9,670,0.444,0
23387.85,9,13408.33,41212.28,0.781,1.744,0.326,8,7,35.5,737,0.125,1
24266.06,20,15878.6,44223.56,0.72,1.528,0.254,7,4,70.6,587,0.308,1
18066.35,11,13956.71,38702.14,0.589,1.294,0.217,0,4,87.6,635,0.733,0
6617.9,41,3598.6726000000003,10774.730800000001,0.619,2.183,0.644,2,7,73.4,525,0.204,1
10975.9,81,14311.84,45296.89,0.66,0.767,0.216,5,4,55.6,588,0.586,1
11992.54,58,18444.73,54817.43,0.522,0.65,0.703,4,5,75.6,772,0.635,1
9726.65,72,13389.48,43113.04,0.717,0.726,0.423,3,4,88.0,669,0.628,0
30056.31,31,27110.29,83007.87,0.642,1.109,0.339,6,3,98.0,609,0.678,1
19534.82,123,17314.22,52418.5,0.574,1.128,0.298,6,3,56.6,662,0.739,1
19918.16,25,14130.34,45156.27,0.626,1.41,0.08,4,9,82.1,721,0.497,1
13503.38,35,6690.42,19914.05,0.617,2.018,0.175,6,4,68.3,669,0.318,1
17160.09,29,16914.53,49394.37,0.586,1.015,0.252,2,4,62.1,710,0.754,0
19631.61,28,16280.62,48841.44,0.759,1.206,0.302,2,5,22.8,587,0.594,0
8600.63,6,7307.95,23400.2,0.726,1.177,0.457,2,6,70.3,727,0.363,1
7112.7,109,6485.65,17990.95,0.489,1.097,0.445,2,3,42.4,768,0.744,0
9697.75,26,8533.23,27493.5,0.708,1.136,0.33,0,3,94.9,576,0.593,0
9695.72,12,5763.92,17379.4,0.744,1.682,0.259,3,1,18.0,699,0.446,0
28887.92,21,14098.46,40995.81,0.737,2.049,0.641,4,2,98.2,713,0.442,1
16487.37,85,10517.98,32016.51,0.603,1.568,0.344,4,2,61.9,684,0.647,0
21778.55,15,20465.78,67175.53,0.679,1.064,0.095,1,7,53.7,668,0.789,0
5000.0,23,5181.73,16998.95,0.6,0.965,0.279,1,4,52.5,583,0.477,0
5000.0,18,5906.73,18276.01,0.764,0.846,0.292,3,9,81.2,642,0.189,1
11393.03,52,8280.06,26084.15,0.673,1.376,0.256,5,4,92.0,668,0.409,1
24932.75,43,14896.98,44845.52,0.703,1.674,0.542,2,8,82.3,811,0.598,1
6689.14,32,4128.81,11806.94,0.524,1.62,0.361,4,6,91.4,588,0.254,1
19479.05,37,9946.03,30900.09,0.711,1.958,0.214,3,4,76.4,732,0.575,0
5563.86,55,9126.35,26396.01,0.624,0.61,0.172,2,2,43.6,694,0.712,0
25403.01,100,20286.54,55861.77,0.618,1.252,0.407,8,4,90.5,549,0.484,1
13099.42,34,10741.69,31136.29,0.563,1.219,0.453,4,4,68.8,703,0.461,0
6182.49,52,7384.94,19244.43,0.754,0.837,0.402,5,5,84.9,642,0.277,1
5526.84,14,3598.6726000000003,10774.730800000001,0.635,1.842,0.431,4,2,19.6,734,0.304,1
14346.04,11,6246.96,21783.06,0.76,2.296,0.09,4,8,64.8,656,0.27,1
8676.78,124,9372.15,30649.08,0.526,0.926,0.468,1,3,71.3,721,0.828,0
12295.37,88,7592.25,22339.16,0.711,1.619,0.266,5,5,12.4,597,0.396,1
8011.39,135,11200.5,35005.06,0.56,0.715,0.497,2,3,82.2,673,0.8,0
23540.98,99,25374.6,70335.2,0.692,0.928,0.227,2,5,85.0,677,0.906,0
13760.01,92,7422.17,23445.02,0.572,1.854,0.597,3,5,89.1,620,0.469,0
5000.0,27,4060.04,12434.65,0.584,1.232,0.424,2,3,75.1,646,0.415,0
15143.58,85,10459.52,29608.93,0.604,1.448,0.483,2,1,58.6,638,0.704,0
13252.32,22,9295.78,27166.12,0.654,1.426,0.287,1,5,66.0,721,0.602,0
11324.03,43,11241.45,32664.89,0.593,1.007,0.475,3,3,63.1,647,0.53,0
9089.83,31,8464.74,27121.04,0.739,1.074,0.531,6,3,94.9,662,0.234,1
23610.38,124,16612.98,49514.48,0.442,1.421,0.445,3,4,86.7,726,0.851,0
31355.1,19,13566.64,35561.5,0.798,2.311,0.412,5,4,78.1,691,0.355,1
11142.36,47,7243.5,20950.11,0.62,1.538,0.217,3,1,34.1,670,0.597,0
22750.73,34,22183.2,62384.31,0.547,1.026,0.314,1,8,58.6,603,0.761,1
9345.61,18,9182.45,24290.24,0.695,1.018,0.334,3,5,80.0,656,0.392,1
25938.43,32,24794.84,69854.87,0.657,1.046,0.413,7,3,57.3,691,0.579,1
16054.5,11,13453.2,33390.3,0.664,1.193,0.221,1,5,73.2,763,0.69,0
5000.0,13,4948.4,13739.79,0.634,1.01,0.33,7,4,79.5,521,0.119,1
7947.65,22,4079.4,12430.21,0.76,1.948,0.21,3,4,68.4,636,0.337,1
51352.65,130,35579.69,110613.54,0.569,1.443,0.277,3,2,96.4,627,0.973,0
5000.0,13,5487.08,17124.23,0.644,0.911,0.172,6,6,55.5,613,0.19,1
10728.08,9,11708.21,37814.78,0.706,0.916,0.475,5,4,37.7,556,0.249,1
7746.2,12,8038.05,26405.2,0.622,0.964,0.194,1,2,20.8,715,0.665,0
39112.64,58,35711.58,98353.68,0.678,1.095,0.537,3,5,59.7,702,0.895,0
11103.98,13,12094.32,32287.02,0.819,0.918,0.592,2,5,81.8,698,0.404,0
10166.34,23,6025.94,18139.41,0.742,1.687,0.48,2,2,79.5,646,0.407,0
10333.08,13,8997.35,28172.38,0.628,1.148,0.677,3,2,29.6,628,0.348,1
33243.96,18,25420.18,71164.29,0.594,1.308,0.393,1,3,94.4,602,0.833,0
6694.06,39,7718.88,23646.91,0.65,0.867,0.561,4,2,95.8,684,0.386,1
10180.14,127,6339.95,21792.99,0.43,1.606,0.506,2,5,79.5,608,0.66,0
29440.69,17,20802.66,55736.59,0.728,1.415,0.101,4,3,59.8,701,0.714,0
8602.84,14,7062.94,21198.83,0.721,1.218,0.199,6,2,57.7,596,0.254,1
8230.02,18,3890.09,12640.08,0.663,2.116,0.376,6,1,88.8,752,0.269,1
10635.32,29,5784.29,17078.3,0.637,1.839,0.159,2,6,30.8,653,0.463,0
8359.64,5,10432.32,32330.66,0.676,0.801,0.322,3,3,63.1,633,0.443,0
10510.95,8,12982.09,41781.91,0.788,0.81,0.124,5,8,83.7,628,0.305,1
29824.48,29,13929.5,40779.89,0.623,2.141,0.226,4,3,36.8,731,0.622,0
7979.04,23,5777.65,15861.49,0.581,1.381,0.18,6,4,32.1,684,0.288,1
27187.48,132,25942.47,77199.45,0.479,1.048,0.504,3,3,53.1,782,0.941,0
23635.96,122,28817.2,78880.58,0.602,0.82,0.609,1,3,14.4,725,0.949,1
38590.1,57,18135.71,52011.44,0.548,2.128,0.713,2,7,84.3,608,0.585,1
15486.66,39,7314.98,22720.83,0.727,2.117,0.434,3,7,58.3,654,0.323,1
5000.0,14,8598.41,26169.01,0.659,0.582,0.398,1,6,57.3,669,0.473,0
16142.15,11,14835.93,48060.67,0.548,1.088,0.342,3,6,60.0,671,0.543,0
26171.74,91,22981.48,70224.1,0.623,1.139,0.476,7,2,65.7,740,0.727,1
6354.63,34,7729.23,21741.36,0.63,0.822,0.684,1,6,13.2,640,0.391,1
48678.33,12,29401.08,81170.19,0.694,1.656,0.27,7,9,90.3,609,0.464,1
17265.17,17,10669.54,33616.2,0.625,1.618,0.386,6,4,67.4,698,0.31,1
38887.49,114,28287.62,86493.7,0.627,1.375,0.264,1,8,81.7,690,0.94,1
5000.0,6,4511.36,13326.09,0.719,1.108,0.344,5,5,84.7,624,0.172,1
20735.78,17,13123.08,40436.34,0.819,1.58,0.103,4,4,99.4,551,0.429,0
9853.9,24,4583.48,12975.74,0.715,2.15,0.59,6,3,55.0,780,0.2,1
18816.25,51,16028.55,38678.16,0.607,1.174,0.456,3,3,68.6,744,0.69,0
13951.85,20,14111.8,45867.1,0.602,0.989,0.05,7,3,97.4,609,0.422,1
13426.5,16,12891.78,40683.15,0.569,1.041,0.183,4,4,77.1,651,0.532,0
17141.09,55,9553.2,28460.19,0.613,1.794,0.396,3,8,89.4,658,0.429,1
9841.85,48,4856.19,13521.2,0.628,2.027,0.193,2,2,62.3,696,0.604,0
8996.28,24,13211.31,38956.9,0.77,0.681,0.189,1,6,65.0,643,0.62,0
14417.13,23,9386.41,24262.73,0.633,1.536,0.425,1,4,94.8,635,0.53,0
8149.11,28,8721.7,26404.77,0.727,0.934,0.348,1,5,84.0,652,0.522,0
9767.19,14,7476.56,18955.98,0.667,1.306,0.39,3,8,91.9,604,0.248,1
11621.25,22,9925.21,30029.59,0.795,1.171,0.193,7,6,61.5,717,0.238,1
15694.5,43,12955.41,36672.99,0.525,1.211,0.537,0,4,62.8,697,0.738,0
20795.52,49,27349.87,81080.79,0.717,0.76,0.497,6,2,65.3,600,0.665,1
5000.0,12,3598.6726000000003,10774.730800000001,0.648,1.667,0.182,5,3,91.4,680,0.269,1
11584.98,97,5874.54,19750.0,0.635,1.972,0.54,2,5,61.7,621,0.514,0
20951.68,143,21968.55,67806.38,0.645,0.954,0.288,2,1,83.8,668,0.944,0
7461.25,123,4608.63,13064.35,0.52,1.619,0.445,3,3,66.9,540,0.547,1
5000.0,15,6772.45,20025.62,0.597,0.738,0.376,3,4,80.9,645,0.372,1
65044.000799999965,13,46340.38859999986,140030.18359999993,0.58,2.024,0.118,2,5,72.0,738,0.983,0
16321.46,33,10544.87,29230.96,0.589,1.548,0.245,6,4,63.7,596,0.331,1
13783.14,30,18708.23,51130.49,0.478,0.737,0.175,1,7,83.5,638,0.779,0
14171.97,144,6841.32,18627.35,0.527,2.072,0.364,6,1,85.0,735,0.69,1
16951.18,25,18309.02,51933.41,0.7,0.926,0.24,4,5,88.1,762,0.645,0
18278.23,142,16568.75,55651.36,0.554,1.103,0.417,2,7,91.3,705,0.856,0
14104.54,45,16998.17,48710.49,0.604,0.83,0.326,3,4,19.6,753,0.733,0
20386.25,13,17350.55,50315.1,0.608,1.175,0.366,5,1,70.0,730,0.6,1
18354.91,82,10065.89,30684.83,0.547,1.823,0.59,3,2,82.9,557,0.548,0
35074.81,79,16343.36,48907.86,0.608,2.146,0.367,3,5,84.1,693,0.731,0
7412.05,113,9707.09,31379.87,0.607,0.764,0.15,4,5,99.6,674,0.684,0
33203.37,134,16766.46,53604.21,0.432,1.98,0.45,2,3,61.2,597,0.873,0
6139.66,4,12131.31,37346.82,0.696,0.506,0.297,0,4,79.4,557,0.592,0
5147.76,11,8161.53,24034.48,0.696,0.631,0.632,3,4,56.8,709,0.319,1
6626.45,85,6996.47,22601.11,0.52,0.947,0.456,4,2,57.2,652,0.541,0
9918.17,34,9514.68,26746.42,0.686,1.042,0.201,7,4,72.0,668,0.288,1
18943.56,10,20613.3,57628.62,0.738,0.919,0.12,6,5,78.3,697,0.525,1
12795.41,14,20071.82,58250.3,0.628,0.637,0.544,2,3,61.2,762,0.734,0
21423.2,5,14941.27,48989.72,0.62,1.434,0.128,5,2,53.7,621,0.529,1
56739.83,59,34839.94,97521.84,0.759,1.629,0.334,4,5,67.7,638,0.867,0
9809.1,26,11226.09,32060.7,0.713,0.874,0.335,5,7,61.7,640,0.285,1
11112.47,13,12885.03,39193.08,0.685,0.862,0.412,2,5,55.3,620,0.487,0
5000.0,46,3682.09,10996.2,0.592,1.358,0.313,6,4,91.4,771,0.304,1
7369.84,80,8427.46,24514.94,0.537,0.875,0.534,4,3,79.7,718,0.538,0
15697.66,51,15194.04,47285.21,0.664,1.033,0.543,4,8,86.4,699,0.446,1
24392.32,84,26027.27,75126.49,0.521,0.937,0.404,3,2,88.3,694,0.904,0
8088.21,10,5262.95,17122.72,0.621,1.537,0.5,0,3,58.4,653,0.494,0
12340.91,92,17081.08,52216.5,0.562,0.722,0.527,1,6,64.2,521,0.732,1
49579.45,47,46340.38859999986,140030.18359999993,0.665,0.888,0.484,8,1,53.7,789,0.971,1
9275.31,30,10798.17,30345.54,0.775,0.859,0.392,2,7,94.5,642,0.42,0
44740.44,69,39594.24,117374.16,0.612,1.13,0.307,1,4,29.0,711,0.976,0
30374.97,75,20113.54,51181.45,0.534,1.51,0.303,3,4,64.6,721,0.826,0
28584.82,9,13036.1,43291.64,0.658,2.193,0.174,2,5,66.2,652,0.599,0
5020.97,44,6646.66,23599.19,0.729,0.755,0.401,2,7,24.7,789,0.478,0
9648.39,60,4410.01,12925.08,0.705,2.188,0.376,3,7,80.2,727,0.375,1
39217.71,97,21537.83,66540.16,0.651,1.821,0.219,5,7,93.7,619,0.719,1
33535.22,19,13681.6,41416.63,0.735,2.451,0.353,2,6,52.4,716,0.559,0
7801.81,33,11956.88,32162.88,0.782,0.652,0.155,4,7,96.3,732,0.461,0
6286.39,13,4278.47,14116.35,0.694,1.469,0.229,4,3,93.6,660,0.315,1
7367.73,16,7766.25,22786.94,0.724,0.949,0.104,2,2,22.1,701,0.597,0
22339.62,23,9146.93,22944.2,0.605,2.442,0.306,2,5,56.7,650,0.495,0
16628.49,15,9352.43,26450.46,0.688,1.778,0.348,1,6,81.4,634,0.474,0
29877.62,31,16388.42,43680.83,0.667,1.823,0.084,3,9,81.4,670,0.583,1
32399.78,20,18294.54,55420.24,0.716,1.771,0.162,2,6,55.4,670,0.699,0
14653.05,31,12214.58,36984.44,0.606,1.2,0.076,2,4,17.1,647,0.689,0
14395.39,68,14903.43,48952.97,0.493,0.966,0.281,1,2,81.8,536,0.813,1
13123.44,45,15574.24,53562.2,0.59,0.843,0.484,7,3,77.6,755,0.468,1
14335.85,49,13869.05,47969.55,0.701,1.034,0.293,3,5,79.3,739,0.657,0
8614.21,67,8026.72,22104.91,0.593,1.073,0.278,5,4,76.9,611,0.413,1
13421.49,51,12774.97,40223.58,0.658,1.051,0.16,1,5,55.5,644,0.736,0
32228.2,83,27409.33,87469.85,0.538,1.176,0.452,3,4,88.6,602,0.873,0
15504.97,94,13576.35,39023.35,0.643,1.142,0.68,2,2,33.1,567,0.654,1
12134.31,14,6401.14,19644.51,0.668,1.896,0.202,3,3,38.6,600,0.398,1
5036.59,20,6375.67,19738.05,0.66,0.79,0.442,6,3,58.1,668,0.221,1
6254.12,9,5543.9,15986.27,0.776,1.128,0.242,5,2,66.1,684,0.283,1
9481.48,134,8737.45,28900.58,0.651,1.085,0.309,4,7,69.0,604,0.562,0
65044.000799999965,15,46340.38859999986,140030.18359999993,0.754,2.058,0.328,5,4,72.5,644,0.976,1
8165.41,9,6108.15,18072.8,0.659,1.337,0.143,1,6,73.9,678,0.498,0
15011.73,7,12012.04,32508.72,0.638,1.25,0.187,5,4,82.1,623,0.377,1
15193.67,12,10954.63,35890.85,0.611,1.387,0.07,2,2,73.2,691,0.697,0
27463.56,35,29868.73,90143.61,0.535,0.919,0.378,5,4,87.9,604,0.774,1
35208.14,31,17748.32,53578.45,0.582,1.984,0.512,1,2,56.5,783,0.818,0
24765.86,99,19088.15,53388.2,0.503,1.297,0.186,7,3,37.2,624,0.693,1
40867.07,77,16741.43,53815.51,0.502,2.441,0.372,2,5,63.1,641,0.784,0
14731.52,41,15472.9,42204.8,0.53,0.952,0.325,8,4,66.3,597,0.323,1
14815.4,18,13089.04,32330.76,0.574,1.132,0.24,4,3,60.8,538,0.452,1
13492.72,52,8558.39,24219.38,0.622,1.577,0.241,5,4,93.7,684,0.438,1
7992.84,80,8789.97,27101.99,0.622,0.909,0.22,1,3,75.1,587,0.723,0
21696.32,79,17161.11,52877.08,0.612,1.264,0.369,1,6,81.6,674,0.807,0
12022.51,14,8440.65,25606.56,0.637,1.424,0.403,1,4,87.9,626,0.497,0
27889.32,57,17756.77,52536.93,0.591,1.571,0.535,1,6,16.8,733,0.766,0
6509.43,50,7121.65,21636.05,0.655,0.914,0.243,2,4,93.8,658,0.565,0
8751.35,144,7235.28,26672.66,0.556,1.21,0.449,2,6,73.0,568,0.682,0
6613.67,25,6201.28,18975.58,0.701,1.067,0.65,6,3,82.3,668,0.172,1
10134.99,19,11404.21,33056.5,0.598,0.889,0.375,8,3,52.3,810,0.307,1
6740.96,34,5271.05,15680.69,0.773,1.279,0.243,3,6,71.7,648,0.335,1
65044.000799999965,57,46340.38859999986,140030.18359999993,0.652,1.54,0.296,3,1,65.4,630,0.985,0
65044.000799999965,47,43378.56,130857.34,0.674,2.402,0.444,2,4,52.7,697,0.964,0
13771.36,21,18604.17,51742.73,0.585,0.74,0.394,2,3,68.2,624,0.701,0
12411.5,135,13282.04,42392.87,0.462,0.934,0.426,2,1,92.1,664,0.879,0
10442.45,70,11995.24,36840.34,0.553,0.871,0.412,2,4,94.7,671,0.695,0
24252.3,27,13420.71,37720.42,0.706,1.807,0.232,2,3,78.9,599,0.617,0
35131.44,63,16754.94,54365.5,0.527,2.097,0.137,4,5,99.2,710,0.756,0
17380.05,4,13199.75,33571.73,0.716,1.317,0.33,5,7,96.3,727,0.311,1
8942.81,73,6461.78,22723.62,0.704,1.384,0.518,2,6,83.8,614,0.428,0
20238.59,123,16401.89,56626.67,0.487,1.234,0.5,1,5,60.8,705,0.882,0
17568.45,16,17663.26,60302.97,0.601,0.995,0.224,1,4,56.9,711,0.805,0
5197.58,59,3598.6726000000003,10774.730800000001,0.572,1.521,0.503,5,3,83.3,659,0.289,1
5968.3,129,7549.17,23083.56,0.53,0.791,0.449,0,1,71.0,749,0.879,0
11550.98,24,16716.65,47655.2,0.723,0.691,0.53,6,8,27.4,758,0.311,1
9960.62,12,9569.11,29696.41,0.746,1.041,0.227,5,5,95.2,626,0.288,1
10161.84,21,10888.83,32714.49,0.719,0.933,0.554,6,6,53.5,688,0.21,1
51641.04,66,26877.21,77662.75,0.465,1.921,0.535,4,9,19.1,691,0.745,1
14684.75,7,9918.08,28633.32,0.668,1.481,0.453,1,1,77.6,713,0.634,0
25075.24,121,14945.94,45133.69,0.476,1.678,0.421,4,2,71.8,692,0.807,0
13773.28,23,9170.16,33972.58,0.69,1.502,0.373,5,5,23.7,717,0.335,1
20911.9,89,13333.46,44178.14,0.64,1.568,0.733,1,9,74.7,680,0.596,1
6319.2,9,6581.93,19881.11,0.647,0.96,0.29,4,8,80.0,802,0.311,1
20572.39,10,9547.76,28228.1,0.812,2.155,0.439,5,5,79.4,662,0.226,1
9361.55,72,7131.9,22462.07,0.539,1.313,0.261,1,3,80.5,606,0.695,0
18304.9,81,10246.41,29231.91,0.626,1.786,0.675,1,5,99.6,713,0.635,1
11875.22,140,15430.76,45447.69,0.687,0.77,0.45,1,6,65.4,644,0.83,0
14901.34,4,11541.46,29218.68,0.75,1.291,0.266,7,5,66.1,631,0.193,1
35823.13,14,24961.25,75428.03,0.708,1.435,0.243,4,3,68.7,660,0.741,0
16503.83,66,16919.62,51231.03,0.592,0.975,0.412,5,4,49.5,685,0.614,1
20556.04,15,10752.74,30854.88,0.714,1.912,0.429,1,7,78.1,622,0.438,0
28306.0,81,17599.91,54706.39,0.546,1.608,0.36,5,5,96.5,706,0.683,1
20065.18,30,8138.77,24659.43,0.733,2.465,0.517,3,7,88.1,633,0.282,1
37459.29,6,17086.48,49078.68,0.628,2.192,0.05,4,6,43.8,710,0.605,0
32893.08,5,14240.48,45534.38,0.664,2.31,0.05,7,5,79.0,664,0.355,1
27822.44,59,13099.22,38732.78,0.556,2.124,0.092,4,4,55.0,685,0.686,0
13529.63,132,24394.82,67051.65,0.51,0.555,0.353,1,2,78.4,592,0.947,0
16678.83,34,16914.27,43593.0,0.612,0.986,0.285,1,7,60.4,566,0.651,0
18435.97,74,14870.39,49733.99,0.454,1.24,0.516,5,8,71.2,691,0.51,1
52349.76,132,31324.86,94921.22,0.535,1.671,0.598,4,3,79.2,782,0.944,0
5254.31,33,8413.63,25409.54,0.616,0.624,0.574,4,4,60.4,618,0.308,1
36012.53,5,22279.46,66604.18,0.587,1.616,0.103,1,8,87.9,770,0.829,1
5358.78,11,3598.6726000000003,11827.47,0.635,1.492,0.367,5,6,74.5,690,0.189,1
15909.39,65,19507.34,59189.67,0.63,0.816,0.419,5,5,93.8,634,0.6,1
26180.79,17,11875.54,40038.71,0.543,2.205,0.242,4,3,66.2,642,0.524,0
7273.99,7,5748.28,17445.98,0.674,1.265,0.355,3,4,88.5,690,0.345,1
45458.82,32,25545.17,60237.3,0.724,1.78,0.305,3,7,52.2,753,0.749,0
5346.59,53,4849.96,16024.51,0.598,1.102,0.349,2,3,78.1,692,0.551,0
65044.000799999965,15,31031.7,95443.11,0.766,2.287,0.429,7,3,92.5,661,0.634,1
56450.46,32,46340.38859999986,140030.18359999993,0.714,1.058,0.165,1,7,27.6,685,0.986,0
13700.45,91,13057.08,38366.76,0.6,1.049,0.332,6,7,78.7,601,0.424,1
5000.0,19,5557.09,16260.83,0.668,0.9,0.128,4,5,81.4,623,0.324,1
18657.71,108,11854.35,32030.85,0.554,1.574,0.635,4,6,48.8,681,0.54,1
40774.14,72,28994.89,93089.06,0.627,1.406,0.139,3,7,13.9,674,0.898,0
8010.28,8,9331.08,26994.75,0.82,0.858,0.385,2,7,90.3,659,0.339,1
5000.0,25,3598.6726000000003,10774.730800000001,0.702,1.667,0.343,3,5,80.5,673,0.294,1
27831.02,66,20710.14,83497.62,0.707,1.344,0.208,5,6,58.4,650,0.705,1
26723.38,21,16827.81,45826.67,0.579,1.588,0.241,7,7,88.6,594,0.306,1
28132.87,40,15361.43,45760.66,0.599,1.831,0.186,4,9,68.5,607,0.479,1
16372.2,85,19011.6,46538.1,0.581,0.861,0.52,4,8,94.3,698,0.617,1
40512.19,97,42337.93,139758.87,0.653,0.957,0.572,7,6,69.9,761,0.915,1
7325.18,5,10722.91,31441.85,0.558,0.683,0.063,0,1,62.9,687,0.797,0
65044.000799999965,124,40459.67,129311.57,0.742,2.349,0.596,5,6,65.8,607,0.917,1
9794.97,18,9833.54,27274.46,0.668,0.996,0.196,6,8,59.9,723,0.264,1
48235.93,24,23971.71,62619.82,0.737,2.012,0.348,2,7,73.0,664,0.709,0
23644.15,64,13793.43,38910.75,0.607,1.714,0.366,3,2,87.7,705,0.717,0
38392.27,24,37658.43,125135.77,0.594,1.019,0.081,4,4,83.3,667,0.937,0
9524.98,39,18318.87,57494.24,0.757,0.52,0.264,4,5,93.7,726,0.646,0
17907.42,113,16082.59,42008.57,0.532,1.113,0.142,4,6,52.0,709,0.794,0
5000.0,37,5710.11,13814.49,0.597,0.876,0.507,4,4,88.2,585,0.266,1
13452.36,23,14986.48,43804.1,0.686,0.898,0.147,3,5,80.8,712,0.638,0
15665.95,84,10315.59,33651.22,0.627,1.519,0.408,3,9,98.3,668,0.498,1
8527.16,33,13520.48,38100.1,0.67,0.631,0.306,3,6,91.7,654,0.519,0
29288.12,63,23191.45,75565.04,0.635,1.263,0.484,2,1,64.8,700,0.879,0
37100.1,80,31039.33,94063.84,0.609,1.195,0.175,2,7,93.3,689,0.934,0
22280.8,119,21796.35,74557.99,0.622,1.022,0.623,3,8,93.9,626,0.758,1
30435.06,103,15731.97,44633.31,0.562,1.935,0.414,2,5,91.4,687,0.8,0
65044.000799999965,14,29305.9,87495.38,0.62,2.327,0.266,1,5,76.8,572,0.863,0
17508.79,8,28092.65,79860.48,0.724,0.623,0.12,5,3,92.6,714,0.779,1
10783.7,26,7136.05,23095.72,0.487,1.511,0.579,3,6,66.4,686,0.352,1
65044.000799999965,60,44441.66,139626.63,0.647,1.653,0.298,8,5,48.7,690,0.875,1
20730.27,35,24311.28,63023.97,0.746,0.853,0.26,6,8,47.7,633,0.491,1
6552.03,5,7296.47,23101.51,0.739,0.898,0.221,8,5,52.3,830,0.197,1
13305.97,144,6258.09,16537.86,0.432,2.126,0.468,8,1,82.9,725,0.495,1
65044.000799999965,114,36809.86,102379.44,0.64,2.002,0.326,3,6,66.7,649,0.949,0
10615.75,15,12642.99,40191.63,0.631,0.84,0.332,1,8,94.9,696,0.569,1
11258.41,6,9696.26,26169.53,0.697,1.161,0.569,6,7,71.2,694,0.155,1
20653.43,15,12844.57,37388.75,0.76,1.608,0.296,2,4,87.7,685,0.57,0
17654.45,128,36379.96,115770.23,0.488,0.485,0.211,1,5,64.4,480,0.976,1
6115.24,6,3615.31,11206.21,0.699,1.691,0.145,4,8,67.1,678,0.221,1
12042.85,26,14476.02,44667.42,0.564,0.832,0.527,1,6,60.1,722,0.649,0
18500.91,12,11944.44,38103.15,0.661,1.549,0.245,3,7,62.8,632,0.428,0
41058.67,8,22736.66,75342.13,0.593,1.806,0.263,1,4,56.3,569,0.801,0
24347.65,54,18597.38,50255.2,0.652,1.309,0.247,5,3,81.2,629,0.635,1
22542.25,59,18857.9,58081.93,0.511,1.195,0.466,7,2,92.2,668,0.564,1
6908.91,40,9099.8,29405.85,0.634,0.759,0.149,5,2,64.9,766,0.559,1
29462.94,71,22045.39,70198.79,0.556,1.336,0.666,2,4,65.8,673,0.805,1
25831.84,116,12857.06,38079.55,0.493,2.009,0.596,0,7,44.9,627,0.778,0
13364.72,86,15910.77,46903.3,0.657,0.84,0.549,3,6,55.5,725,0.666,0
13183.47,9,16053.14,51335.36,0.6,0.821,0.051,2,7,55.5,643,0.664,0
13384.68,39,14316.06,43683.55,0.601,0.935,0.498,2,2,88.8,579,0.626,0
14853.85,11,11360.78,37065.59,0.689,1.307,0.125,4,6,63.3,615,0.401,0
12989.42,24,30463.94,92195.11,0.698,0.426,0.27,8,4,77.0,699,0.651,1
8910.84,30,9600.52,27940.84,0.526,0.928,0.108,3,2,73.4,611,0.611,0
6406.38,5,5443.26,14026.01,0.675,1.177,0.394,1,4,78.2,721,0.452,0
7849.12,22,6694.84,19714.27,0.718,1.172,0.235,6,3,24.2,772,0.323,1
17690.94,126,9859.75,26666.38,0.657,1.794,0.621,2,8,69.6,745,0.628,1
65044.000799999965,69,33175.28,84958.88,0.598,2.332,0.532,3,1,82.4,632,0.909,0
31999.96,99,19718.45,55059.23,0.464,1.623,0.515,3,7,62.0,588,0.724,0
57465.99,37,24523.16,77707.68,0.637,2.343,0.2,1,5,58.4,529,0.838,1
45964.46,15,22702.58,66790.0,0.632,2.025,0.321,4,7,72.5,636,0.59,0
25080.16,44,11791.32,35878.2,0.658,2.127,0.301,3,6,97.2,536,0.447,1
60574.23,95,44638.53,140030.18359999993,0.69,1.357,0.444,2,1,97.5,683,0.985,0
11661.95,31,8307.13,24850.0,0.57,1.404,0.198,2,8,92.6,754,0.545,1
